study	broad_lineage	cluster	n_cells	chosen_label	accepted	best_candidate_before_parent_fallback	best_total_score	second_total_score	score_margin	marker_pct	marker_winner_fraction	source_fraction	source_count_mean	marker_availability	cluster_reason	top_celltypist_label	top_azimuth_pbmc_l2_label	top_azimuth_pbmc_l3_label	top_panhuman_fine_label	top_panhuman_medium_label	top_cluster_consensus_label	top_screfmapping_label	median_n_genes_by_counts	median_total_counts	median_pct_counts_mt
vaccination_study_04	Myeloid/DC	Myeloid_lineage:3	5343	Classical Monocyte	True	Classical Monocyte	2.003730978570732	0.8673712203385535	1.1363597582321785	0.6994626504200409	0.0460415496911847	0.7038849228630251	4.927194460041175	1.0	cluster_consensus_marker_source_support	Classical Monocyte:5340; Non-Classical Monocyte:3	Classical Monocyte:5339; Non-Classical Monocyte:4	Classical Monocyte:5339; Non-Classical Monocyte:4	Classical Monocyte:4970; Blood Cell:199; Conventional DC 2:96; Intermediate Monocyte:66	Monocyte:5047; Blood Cell:199; DC:97	Classical Monocyte:5338; Conventional DC 2:5	not_available:5343	3226.0	9803.0	5.886824607849121
vaccination_study_04	Myeloid/DC	Myeloid_lineage:30	139	Plasmacytoid DC	True	Plasmacytoid DC	1.6817825183690824	1.0820171186790175	0.5997653996900649	0.928827669719216	0.1151079136690647	0.3967112024665981	2.776978417266187	1.0	cluster_consensus_marker_source_support	Plasmacytoid DC:99; Conventional DC 2:36; Classical Monocyte:2; CD8 Naive / T Central Memory:1	Blood Cell:108; Plasmacytoid DC:25; Lymphoid Cell:4; HSC:2	Blood Cell:108; Plasmacytoid DC:25; Lymphoid Cell:4; HSC:2	Plasmacytoid DC:100; Conventional DC 2:38; Blood Cell:1	DC:139	Plasmacytoid DC:137; Conventional DC 2:2	not_available:139	3593.0	12066.0	4.89210319519043
vaccination_study_04	Myeloid/DC	Myeloid_lineage:4	3752	Conventional DC 2	True	Conventional DC 2	1.848396942857046	0.8679733986219232	0.9804235442351228	0.8522818436388405	0.1844349680170575	0.4914712153518122	3.4402985074626864	1.0	cluster_consensus_marker_source_support	Conventional DC 2:2744; Classical Monocyte:995; Blood Cell:11; Plasmacytoid DC:2	Conventional DC 2:3022; Classical Monocyte:718; Blood Cell:9; Conventional DC 1:1	Blood Cell:3017; Classical Monocyte:731; Lymphoid Cell:3; Conventional DC 1:1	Conventional DC 2:3447; Blood Cell:184; Classical Monocyte:120; Conventional DC 1:1	DC:3448; Blood Cell:184; Monocyte:120	Conventional DC 2:3695; Classical Monocyte:51; Plasmacytoid DC:4; NK Cell:2	not_available:3752	3619.0	12935.5	6.328158378601074
vaccination_study_04	Myeloid/DC	Myeloid_lineage:5	3677	Classical Monocyte	True	Classical Monocyte	2.036887770279772	1.000300274568681	1.0365874957110908	0.7380004540982366	0.0228447103617079	0.7128482070010489	4.989937449007343	1.0	cluster_consensus_marker_source_support	Classical Monocyte:3677	Classical Monocyte:3676; CD8 Cytotoxic / T Effector Memory:1	Classical Monocyte:3676; Blood Cell:1	Classical Monocyte:3648; Blood Cell:27; Non-Classical Monocyte:2	Monocyte:3650; Blood Cell:27	Classical Monocyte:3671; Conventional DC 2:6	not_available:3677	3480.0	10759.0	4.0795769691467285
vaccination_study_04	Myeloid/DC	Myeloid_lineage:6	3501	Classical Monocyte	True	Classical Monocyte	1.7827573122741842	0.7891044313563772	0.993652880917807	0.5341708923030349	0.0011425307055127	0.684783939282654	4.7934875749785775	1.0	cluster_consensus_marker_source_support	Classical Monocyte:3464; Non-Classical Monocyte:36; Conventional DC 2:1	Classical Monocyte:3454; Non-Classical Monocyte:42; Lymphoid Cell:5	Classical Monocyte:3454; Non-Classical Monocyte:42; Lymphoid Cell:5	Classical Monocyte:2940; Intermediate Monocyte:213; Blood Cell:203; Non-Classical Monocyte:123	Monocyte:3276; Blood Cell:203; DC:19; Granulocyte:3	Classical Monocyte:3470; Conventional DC 2:22; Non-Classical Monocyte:9	not_available:3501	3877.0	12712.0	3.907991886138916
vaccination_study_04	Myeloid/DC	Myeloid_lineage:7	3017	Classical Monocyte	True	Classical Monocyte	2.173629586950253	0.7015601538053957	1.4720694331448572	0.7937183077272383	0.1491547895260192	0.7052417254604858	4.936692078223401	1.0	cluster_consensus_marker_source_support	Classical Monocyte:3017	Classical Monocyte:3007; Lymphoid Cell:6; CD8 Cytotoxic / T Effector Memory:4	Classical Monocyte:3008; Lymphoid Cell:6; Blood Cell:3	Classical Monocyte:2867; Blood Cell:108; Conventional DC 2:28; Non-Classical Monocyte:13	Monocyte:2881; Blood Cell:106; DC:28; Myeloid Cell:2	Classical Monocyte:2995; Conventional DC 2:22	not_available:3017	3294.0	9931.0	6.758199691772461
vaccination_study_04	Myeloid/DC	Myeloid_lineage:8	2583	Classical Monocyte	True	Classical Monocyte	2.015937200665909	0.8919783521811142	1.1239588484847949	0.6999772950881707	0.0646535036778939	0.7022288590232841	4.915602013162989	1.0	cluster_consensus_marker_source_support	Classical Monocyte:2581; Conventional DC 2:1; Non-Classical Monocyte:1	Classical Monocyte:2569; Lymphoid Cell:11; Non-Classical Monocyte:3	Classical Monocyte:2569; Lymphoid Cell:11; Non-Classical Monocyte:3	Classical Monocyte:2396; Blood Cell:104; Conventional DC 2:50; Non-Classical Monocyte:16	Monocyte:2428; Blood Cell:103; DC:50; Granulocyte:1	Classical Monocyte:2582; Conventional DC 2:1	not_available:2583	3040.0	8423.0	4.011936664581299
vaccination_study_04	Myeloid/DC	Myeloid_lineage:9	2565	Non-Classical Monocyte	True	Non-Classical Monocyte	2.3055179760074864	0.7418190337385548	1.5636989422689316	0.8592144100507076	0.247953216374269	0.7020328599275968	4.914230019493178	1.0	cluster_consensus_marker_source_support	Non-Classical Monocyte:2493; Classical Monocyte:70; CD8 Cytotoxic / T Effector Memory:1; Blood Cell:1	Non-Classical Monocyte:2507; Classical Monocyte:37; Lymphoid Cell:17; CD4 Naive / T Central Memory:4	Non-Classical Monocyte:2507; Classical Monocyte:37; Lymphoid Cell:21	Non-Classical Monocyte:2538; Intermediate Monocyte:20; Blood Cell:6; Conventional DC 2:1	Monocyte:2558; Blood Cell:6; DC:1	Non-Classical Monocyte:2560; Classical Monocyte:5	not_available:2565	3307.0	9045.0	4.142947673797607
vaccination_study_04	Artifact/Other	leiden:16	8	Blood Cell	False	HSC	0.9714692240326084	0.6222587603118142	0.3492104637207943	0.8175054870203587	0.125	0.0714285714285714	0.5	0.6666666666666666	cluster_parent_insufficient_consensus	Conventional DC 2:5; Blood Cell:2; Plasmacytoid DC:1	Blood Cell:5; HSC:2; Conventional DC 2:1	Blood Cell:6; HSC:2	Blood Cell:8	Blood Cell:8	Conventional DC 2:8	not_available:8	4650.0	17507.5	3.530677318572998
vaccination_study_04	Artifact/Other	leiden:18	2	Blood Cell	False	RBC	0.9753004616665406	0.8176356618481798	0.1576647998183608	0.639222735185045	0.5	0.0	0.0	0.0	cluster_parent_insufficient_consensus	Classical Monocyte:2	Conventional DC 2:1; CD8 Cytotoxic / T Effector Memory:1	Blood Cell:2	Blood Cell:2	Blood Cell:2	Conventional DC 2:2	not_available:2	1948.5	5028.0	5.535447120666504
vaccination_study_04	Artifact/Other	leiden:20	2	Blood Cell	False	Platelet	1.244758949519413	1.244282146370998	0.0004768031484148	0.9386210550215696	0.5	0.0	0.0	0.8333333333333334	cluster_parent_insufficient_consensus	Classical Monocyte:2	Conventional DC 2:2	Blood Cell:2	Blood Cell:2	Blood Cell:2	Conventional DC 2:2	not_available:2	5064.0	22065.0	3.588176250457764
vaccination_study_04	Artifact/Other	leiden:23	26	Platelet	True	Platelet	1.3305852710825086	1.0370340399024272	0.2935512311800814	0.9961325966850828	0.3076923076923077	0.0989010989010989	0.6923076923076923	0.8333333333333334	cluster_consensus_marker_source_support	Blood Cell:10; Classical Monocyte:7; Platelet:6; Non-Classical Monocyte:1	CD4 Naive / T Central Memory:16; Platelet:6; Lymphoid Cell:2; HSC:2	Lymphoid Cell:18; Platelet:6; HSC:2	Blood Cell:25; HSC:1	Blood Cell:24; HSC:2	Classical Monocyte:25; Non-Classical Monocyte:1	not_available:24; CD4 Naive / T Central Memory:2	431.0	615.0	2.697748899459839
vaccination_study_04	Artifact/Other	leiden:24	2	Blood Cell	False	RBC	1.633165821539393	0.8137326875047302	0.8194331340346628	0.9257398017104368	1.0	0.0	0.0	0.0	cluster_parent_insufficient_consensus	Conventional DC 2:2	Conventional DC 2:2	Blood Cell:2	Blood Cell:2	Blood Cell:2	Classical Monocyte:2	not_available:2	5278.5	22725.5	6.276881217956543
vaccination_study_04	Artifact/Other	leiden:25	701	HSC	True	HSC	2.1160016546931324	0.8365052228314893	1.279496431861643	0.9933247559221978	0.514978601997147	0.4263297330344405	2.984308131241084	0.6666666666666666	cluster_consensus_marker_source_support	Blood Cell:489; HSC:199; Classical Monocyte:4; Conventional DC 2:3	HSC:700; Conventional DC 2:1	HSC:700; Blood Cell:1	Blood Cell:574; HSC:118; Non-Classical Monocyte:4; Classical Monocyte:2	HSC:375; Blood Cell:317; Monocyte:7; DC:2	Blood Cell:701	not_available:700; Naive B Cell:1	4072.0	14284.0	4.384299755096436
vaccination_study_04	Artifact/Other	leiden:27	3	Blood Cell	False	HSC	1.4195741567648024	0.3625611140543404	1.0570130427104618	0.9847120260349655	0.6666666666666666	0.0	0.0	0.6666666666666666	cluster_parent_insufficient_consensus	Non-Classical Monocyte:2; Blood Cell:1	Lymphoid Cell:3	Lymphoid Cell:3	Blood Cell:3	Blood Cell:3	Non-Classical Monocyte:3	not_available:3	2277.0	5110.0	6.591945171356201
vaccination_study_04	Artifact/Other	leiden:29	2	Blood Cell	False	HSC	1.3927723778529804	0.455605842730644	0.9371665351223364	0.944350261106486	0.0	0.2857142857142857	2.0	0.6666666666666666	cluster_parent_insufficient_consensus	Plasmacytoid DC:2	HSC:2	HSC:2	Blood Cell:2	Blood Cell:2	Plasmacytoid DC:2	not_available:2	752.5	1174.0	10.57261848449707
vaccination_study_04	Artifact/Other	leiden:30	3	Blood Cell	False	HSC	0.8012324081982751	0.6438204798304701	0.157411928367805	0.6892000302732157	0.0	0.0952380952380952	0.6666666666666666	0.6666666666666666	cluster_parent_insufficient_consensus	Plasmacytoid DC:3	Blood Cell:2; HSC:1	Blood Cell:2; HSC:1	Blood Cell:3	Blood Cell:3	Plasmacytoid DC:3	not_available:3	4752.0	18546.0	5.855617523193359
vaccination_study_04	Artifact/Other	leiden:31	23	Blood Cell	False	HSC	1.5355139324954297	0.7422462726103081	0.7932676598851216	0.9883902217513056	0.217391304347826	0.248447204968944	1.7391304347826086	0.6666666666666666	cluster_parent_insufficient_consensus	Blood Cell:19; Classical Monocyte:2; Plasmacytoid DC:1; Conventional DC 2:1	HSC:17; Lymphoid Cell:6	HSC:17; Lymphoid Cell:6	Blood Cell:21; HSC:2	Blood Cell:19; HSC:4	NK Cell:23	not_available:22; CD4 T Effector Memory:1	3032.0	8227.0	4.298888206481934
vaccination_study_04	Artifact/Other	leiden:33	183	HSC	True	HSC	2.613014183686931	0.8212878978684266	1.7917262858185046	0.9926890183909786	0.5846994535519126	0.6588602654176425	4.612021857923497	0.6666666666666666	cluster_consensus_marker_source_support	Blood Cell:134; HSC:35; Naive B Cell:5; Non-Classical Monocyte:3	HSC:181; Lymphoid Cell:2	HSC:181; Lymphoid Cell:2	HSC:132; Blood Cell:51	HSC:132; Blood Cell:51	HSC:183	not_available:176; Naive B Cell:6; CD4 Naive / T Central Memory:1	3109.0	8146.0	3.59651255607605
vaccination_study_04	Artifact/Other	leiden:34	22	Blood Cell	False	RBC	1.028780643030624	0.8794060945487571	0.149374548481867	0.941069401347158	0.2272727272727272	0.0	0.0	0.0	cluster_parent_insufficient_consensus	Conventional DC 2:12; Plasmacytoid DC:6; Blood Cell:4	Blood Cell:20; Lymphoid Cell:2	Blood Cell:20; Lymphoid Cell:2	Blood Cell:22	Blood Cell:16; DC:6	Plasmacytoid DC:22	not_available:22	3510.5	12235.5	5.846051216125488
vaccination_study_04	Artifact/Other	leiden:4	13	Blood Cell	False	Platelet	1.4101301166100986	0.963939709726435	0.4461904068836636	0.9514266252932718	0.6923076923076923	0.0	0.0	0.8333333333333334	cluster_parent_insufficient_consensus	Conventional DC 2:8; Classical Monocyte:4; Blood Cell:1	Conventional DC 2:12; Blood Cell:1	Blood Cell:13	Blood Cell:13	Blood Cell:13	Conventional DC 2:13	not_available:13	3654.0	12470.0	6.665064334869385
vaccination_study_06	B	B_lineage:0	335	Memory B Cell	True	Memory B Cell	1.3847864445069202	1.15029206360264	0.2344943809042801	0.9433898187011268	0.1014925373134328	0.239232409381663	1.674626865671642	0.8181818181818182	cluster_consensus_marker_source_support	Memory B Cell:156; Naive B Cell:99; B Cell:41; Plasma Cell:12	B Cell:307; CD4 Naive / T Central Memory:22; Conventional DC 2:5; Plasmablast:1	Blood Cell:332; Plasmacytoid DC:2; Plasma Cell:1	Memory B Cell:327; Blood Cell:4; Plasma Cell:2; B Cell:1	B Cell:330; Blood Cell:5	B Cell:333; Blood Cell:2	Naive B Cell:201; Memory B Cell:78; Plasma Cell:56	1162.0	2162.0	8.583877563476562
vaccination_study_06	B	B_lineage:1	327	Memory B Cell	True	Memory B Cell	1.324629109796328	1.2001477173485735	0.1244813924477545	0.8579564255734164	0.0244648318042813	0.2804718217562253	1.963302752293578	0.8181818181818182	cluster_consensus_marker_source_support	Memory B Cell:167; Naive B Cell:108; B Cell:42; CD8 Cytotoxic / T Effector Memory:4	B Cell:199; Conventional DC 2:45; CD4 Naive / T Central Memory:43; Memory B Cell:40	Blood Cell:327	Memory B Cell:327	B Cell:327	B Cell:327	Naive B Cell:213; Memory B Cell:108; Plasma Cell:4; not_available:2	2098.0	5763.0	2.393932342529297
vaccination_study_06	B	B_lineage:10	189	Naive B Cell	True	Naive B Cell	1.5340011431792897	0.9695850187566468	0.5644161244226429	0.966056531810028	0.4285714285714285	0.1693121693121692	1.1851851851851851	0.7777777777777778	cluster_consensus_marker_source_support	B Cell:161; Blood Cell:15; Naive B Cell:12; Memory B Cell:1	Plasmablast:81; B Cell:78; Naive B Cell:25; Conventional DC 2:4	Blood Cell:134; Plasma Cell:33; Plasmablast:20; CD4 Naive / T Central Memory:2	Memory B Cell:182; Blood Cell:5; B Cell:2	B Cell:183; Blood Cell:6	B Cell:189	Naive B Cell:187; Memory B Cell:1; Plasma Cell:1	2398.0	8486.0	3.747346162796021
vaccination_study_06	B	B_lineage:11	182	Memory B Cell	True	Memory B Cell	1.738483924785124	1.1416089617801095	0.5968749630050145	0.983977429074	0.4285714285714285	0.2684458398744112	1.879120879120879	0.8181818181818182	cluster_consensus_marker_source_support	Memory B Cell:86; B Cell:69; Naive B Cell:12; CD8 Cytotoxic / T Effector Memory:7	B Cell:176; CD4 Naive / T Central Memory:3; Plasmacytoid DC:3	Blood Cell:176; Plasmacytoid DC:5; Classical Monocyte:1	Memory B Cell:180; Blood Cell:1; B Cell:1	B Cell:181; Blood Cell:1	B Cell:182	Naive B Cell:105; Memory B Cell:76; Plasma Cell:1	1091.0	2043.5	7.9879984855651855
vaccination_study_06	B	B_lineage:12	81	Memory B Cell	True	Memory B Cell	1.5565095948520131	1.134968321143629	0.4215412737083843	0.9408993538724116	0.2839506172839506	0.2539682539682539	1.7777777777777777	0.8181818181818182	cluster_consensus_marker_source_support	Memory B Cell:41; B Cell:11; Naive B Cell:9; CD4 Naive / T Central Memory:5	B Cell:62; RBC:11; CD4 Naive / T Central Memory:3; Plasmacytoid DC:2	Blood Cell:56; RBC:17; Plasmacytoid DC:5; Plasma Cell:1	Memory B Cell:58; Plasma Cell:8; B Cell:6; Blood Cell:5	B Cell:71; Blood Cell:8; T Cell:2	Blood Cell:59; B Cell:21; CD4 Naive / T Central Memory:1	Memory B Cell:45; Naive B Cell:33; not_available:2; Plasma Cell:1	660.0	1118.0	6.528189659118652
vaccination_study_06	B	B_lineage:13	149	Memory B Cell	True	Memory B Cell	1.456791182449738	1.1297051445199795	0.3270860379297582	0.9562514150368344	0.2214765100671141	0.2205177372962607	1.5436241610738255	0.8181818181818182	cluster_consensus_marker_source_support	B Cell:93; Naive B Cell:21; Memory B Cell:16; NK Cell:5	B Cell:63; Conventional DC 2:35; CD4 Naive / T Central Memory:23; Plasmablast:16	Blood Cell:132; Plasma Cell:13; Plasmacytoid DC:2; Plasmablast:2	Memory B Cell:139; Blood Cell:7; Plasma Cell:2; Naive B Cell:1	B Cell:142; Blood Cell:7	B Cell:146; CD4 Naive / T Central Memory:1; MAIT Cell:1; Blood Cell:1	Memory B Cell:69; Naive B Cell:56; Plasma Cell:15; not_available:9	3099.0	11654.0	2.365300178527832
vaccination_study_06	B	B_lineage:14	114	Naive B Cell	True	Naive B Cell	1.9211024849607252	1.2260554008717783	0.6950470840889471	0.991422699803201	0.6491228070175439	0.2681704260651628	1.8771929824561404	0.7777777777777778	cluster_consensus_marker_source_support	Naive B Cell:89; B Cell:20; Memory B Cell:3; CD8 Cytotoxic / T Effector Memory:1	B Cell:61; CD4 Naive / T Central Memory:32; Naive B Cell:14; Memory B Cell:7	Blood Cell:114	Memory B Cell:114	B Cell:114	B Cell:114	Naive B Cell:111; Memory B Cell:3	1936.5	5616.0	1.8571587800979612
vaccination_study_06	B	B_lineage:15	99	Memory B Cell	True	Memory B Cell	1.987426016301476	1.061218658308472	0.9262073579930036	0.9861892404953064	0.5454545454545454	0.3492063492063492	2.4444444444444446	0.8181818181818182	cluster_consensus_marker_source_support	Memory B Cell:80; B Cell:13; Naive B Cell:3; Blood Cell:1	B Cell:39; CD4 Naive / T Central Memory:38; Memory B Cell:20; Conventional DC 2:2	Blood Cell:99	Memory B Cell:98; B Cell:1	B Cell:99	B Cell:99	Naive B Cell:53; Memory B Cell:44; not_available:2	1985.0	6290.0	2.361060619354248
vaccination_study_06	B	B_lineage:16	90	Memory B Cell	True	Memory B Cell	1.625039891944401	1.2083263158564015	0.4167135760879992	0.9895504972221738	0.3111111111111111	0.2555555555555554	1.788888888888889	0.8181818181818182	cluster_consensus_marker_source_support	B Cell:80; Memory B Cell:4; Naive B Cell:3; Blood Cell:3	B Cell:83; CD4 Naive / T Central Memory:4; Conventional DC 2:3	Blood Cell:90	Memory B Cell:90	B Cell:90	B Cell:90	Memory B Cell:67; Naive B Cell:23	2263.5	7438.0	3.224096298217773
vaccination_study_06	B	B_lineage:17	77	Memory B Cell	True	Memory B Cell	1.4177728949526736	1.0605225798277873	0.3572503151248862	0.9515143071108868	0.1818181818181818	0.2189239332096474	1.5324675324675323	0.8181818181818182	cluster_consensus_marker_source_support	B Cell:76; Blood Cell:1	Conventional DC 2:37; Plasmablast:27; B Cell:13	Blood Cell:52; Plasma Cell:16; Plasmablast:9	Memory B Cell:77	B Cell:77	B Cell:77	Memory B Cell:41; Naive B Cell:34; Plasma Cell:2	3048.0	12846.0	2.9826016426086426
vaccination_study_06	B	B_lineage:2	268	Memory B Cell	True	Memory B Cell	1.1637597559792303	1.0673111563370017	0.0964485996422288	0.8319197478186663	0.0149253731343283	0.2121535181236673	1.4850746268656716	0.8181818181818182	cluster_consensus_marker_source_support	B Cell:97; Naive B Cell:85; Memory B Cell:66; Blood Cell:9	Conventional DC 2:117; B Cell:97; Plasmablast:54	Blood Cell:209; Plasma Cell:59	Memory B Cell:268	B Cell:268	B Cell:268	Plasma Cell:103; Naive B Cell:94; Memory B Cell:64; not_available:7	2718.0	9617.5	2.477428436279297
vaccination_study_06	B	B_lineage:3	262	Naive B Cell	True	Naive B Cell	1.8099522350227255	1.0491628356729463	0.7607893993497794	0.978221494627214	0.5610687022900763	0.252998909487459	1.7709923664122138	0.7777777777777778	cluster_consensus_marker_source_support	B Cell:132; Naive B Cell:102; Blood Cell:24; Memory B Cell:3	B Cell:151; Naive B Cell:102; Plasmablast:8; Conventional DC 2:1	Blood Cell:255; Plasma Cell:3; Plasmablast:2; Plasmacytoid DC:1	Memory B Cell:260; Blood Cell:2	B Cell:260; Blood Cell:2	B Cell:262	Naive B Cell:260; Plasma Cell:1; Memory B Cell:1	1951.0	6004.5	2.9003381729125977
vaccination_study_06	B	B_lineage:4	257	Memory B Cell	True	Memory B Cell	1.5962188976634228	1.0463532314719468	0.549865666191476	0.9741200647869172	0.2762645914396887	0.2623679822123401	1.8365758754863808	0.8181818181818182	cluster_consensus_marker_source_support	B Cell:176; Memory B Cell:66; Blood Cell:10; Naive B Cell:5	B Cell:164; Conventional DC 2:75; Plasmablast:10; Naive B Cell:6	Blood Cell:252; Plasma Cell:3; RBC:1; Plasmablast:1	Memory B Cell:257	B Cell:257	B Cell:257	Memory B Cell:148; Naive B Cell:100; not_available:5; Plasma Cell:4	2163.0	7444.0	2.684641122817993
vaccination_study_06	B	B_lineage:5	244	Memory B Cell	True	Memory B Cell	1.249932379032424	0.8886819169722969	0.361250462060127	0.8403490133927793	0.0983606557377049	0.2183840749414519	1.528688524590164	0.8181818181818182	cluster_consensus_marker_source_support	B Cell:226; Blood Cell:17; Memory B Cell:1	Conventional DC 2:157; B Cell:41; Plasmablast:41; Naive B Cell:4	Blood Cell:214; Plasmablast:15; Plasma Cell:14; CD4 Naive / T Central Memory:1	Memory B Cell:244	B Cell:244	B Cell:244	Memory B Cell:127; Naive B Cell:85; Plasma Cell:19; not_available:13	2484.5	10478.0	2.734335899353028
vaccination_study_06	B	B_lineage:6	243	Memory B Cell	True	Memory B Cell	2.0234972560942865	1.082565859537284	0.9409313965570024	0.9920757937268152	0.5308641975308642	0.371546149323927	2.60082304526749	0.8181818181818182	cluster_consensus_marker_source_support	Memory B Cell:195; B Cell:46; Naive B Cell:2	B Cell:224; Conventional DC 2:9; CD4 Naive / T Central Memory:5; Memory B Cell:3	Blood Cell:242; Plasma Cell:1	Memory B Cell:243	B Cell:243	B Cell:243	Memory B Cell:191; Naive B Cell:51; Plasma Cell:1	2033.0	6377.0	2.199120283126831
